,cog,player,name,dob,role,team,join,joinelo32,joinelo64,joinglicko,joinglickomu,joinglickophi,joinglickosigma,joinglicko2,joinglicko2mu,joinglicko2phi,joinglicko2sigma,leave,leaveelo32,leaveelo64,leaveglicko,leaveglickomu,leaveglickophi,leaveglickosigma,leaveglicko2,leaveglicko2mu,leaveglicko2phi,leaveglicko2sigma
2749,Russia,Vigoss,Ivan Shinkarev,1987-10-31,1,Team Y,2012-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2012-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2750,Russia,Vigoss,Ivan Shinkarev,1987-10-31,1,Absolute Legends,2012-09-24,957.0320163497007,968.5069768928689,1272.0298868866832,1640.0548417414816,,147.20998194191935,1272.0298868866832,1640.0548417414816,,147.20998194191935,2012-11-13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2751,Russia,Vigoss,Ivan Shinkarev,1987-10-31,1,Lions Pride,2012-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2013-02-15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2752,Russia,Vigoss,Ivan Shinkarev,1987-10-31,1,Team Empire,2013-03-19,1147.3622340168886,1205.4411717200346,1686.384015381106,1771.9303789651472,,34.218545433616406,1686.384015381106,1771.9303789651472,,34.218545433616406,2013-09-16,1092.331813630695,1184.824876908471,1665.5577352899847,1846.862596976555,,72.52194467462817,1575.2131961814443,1846.862596976555,,72.52194467462817
2753,Russia,Vigoss,Ivan Shinkarev,1987-10-31,1,SQreen's Squad,2014-01-15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2014-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2754,Russia,Vigoss,Ivan Shinkarev,1987-10-31,1,Moscow 5,2014-08-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2014-11-21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2755,Russia,Vigoss,Ivan Shinkarev,1987-10-31,1,sQreen's Squad,2015-02-09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-02-12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2756,Russia,Vigoss,Ivan Shinkarev,1987-10-31,1,Duza Gaming,2015-05-26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-06-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2757,Russia,Vigoss,Ivan Shinkarev,1987-10-31,1,sQreen's Squad,2015-06-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-09-03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2758,Russia,Vigoss,Ivan Shinkarev,1987-10-31,1,Walrus Punch!,2015-09-03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-09-22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2759,Romania,W33,Aliwi Omar,1995-03-06,1,Balkan Bears,2014-05-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-01-10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2760,Romania,W33,Aliwi Omar,1995-03-06,1,MeePwn'd,2015-01-10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-03-06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2761,Romania,W33,Aliwi Omar,1995-03-06,1,Balkan Bears,2015-03-06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-05-11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2762,Romania,W33,Aliwi Omar,1995-03-06,1,4 Clover & Lepricon,2015-05-17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-08-21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2763,Romania,W33,Aliwi Omar,1995-03-06,1,Team Secret,2015-08-22,1174.602671301966,1196.226313676841,1712.7485487716774,2075.5163100134255,,145.10710449669924,1712.7485487716774,2075.5163100134255,,145.10710449669924,2016-03-22,1160.8896807278181,1264.5458421238654,1723.5310655161486,2045.903861647062,,128.94911845236538,1827.309222332074,2045.903861647062,,128.94911845236538
2764,Romania,W33,Aliwi Omar,1995-03-06,1,Digital Chaos,2016-02-04,1158.3161274398376,1224.4748123135869,1759.2860918328886,1881.0917521872877,,48.72226414175966,1759.2860918328886,1881.0917521872877,,48.72226414175966,2017-04-14,1071.7724464798578,1084.5176479951592,1441.8910081820666,1995.7078026301715,,221.52671777924198,1783.5335392658935,1995.7078026301715,,221.52671777924198
2765,Romania,W33,Aliwi Omar,1995-03-06,1,Thunderbirds,2017-04-14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017-05-31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2766,Romania,W33,Aliwi Omar,1995-03-06,1,Planet Odd,2017-05-31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017-08-01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2767,Romania,W33,Aliwi Omar,1995-03-06,1,MidOrFeed,2017-08-29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017-11-27,921.0751609680997,900.8484547159292,1221.690329504588,1570.115509999579,,139.37007219799645,1422.9885600063683,1570.115509999579,,139.37007219799645
2768,Romania,W33,Aliwi Omar,1995-03-06,1,paiN Gaming,2017-12-30,1050.085925616864,1092.8639517203387,1386.611034074577,1731.3737290414497,,137.9050779867491,1386.611034074577,1731.3737290414497,,137.9050779867491,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2769,China,Waixi,Yan Chao,1996-11-12,1,E-Sports Dream,2015-07-01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-12-31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2770,China,Waixi,Yan Chao,1996-11-12,1,BraveHeart.Zombie,2016-04-01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016-10-03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2771,China,Waixi,Yan Chao,1996-11-12,1,Brave Heart,2016-10-04,998.5307657368027,1017.5204650899232,1416.2302563625276,1664.7350488265758,,99.40191698561932,1416.2302563625276,1664.7350488265758,,99.40191698561932,2017-09-??,1009.2471499138641,1006.0706486265709,1004.7989264755175,1696.3972459612705,,276.6393277943012,1517.9237583325908,1696.3972459612705,,276.6393277943012
2772,China,Waixi,Yan Chao,1996-11-12,1,Sun Gaming,2017-09-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2773,Canada,Waytosexy,Peter Nguy?n,1993-12-08,2,PotM Bottom,2012-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2012-09-22,1082.7861266506502,1133.1717140245496,1461.0458744719344,1773.514624501525,,124.9875000118363,1571.0644827992503,1773.514624501525,,124.9875000118363
2774,Canada,Waytosexy,Peter Nguy?n,1993-12-08,2,Team Dignitas,2012-09-22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2013-09-22,1094.9837897383168,1149.9766245180099,1530.2362735489207,1748.261267027615,,87.20999739147774,1602.231089721883,1748.261267027615,,87.20999739147774
2775,Canada,Waytosexy,Peter Nguy?n,1993-12-08,2,Team Liquid,2013-09-22,1097.289795392885,1129.9586655824605,1339.6534421865385,1833.4540879230087,,197.52025829458807,1339.6534421865385,1833.4540879230087,,197.52025829458807,2014-08-04,1101.054255727354,1148.4856919757337,1528.3521971861396,1971.343551867875,,177.19654187269418,1673.7239149603436,1971.343551867875,,177.19654187269418
2776,Canada,Waytosexy,Peter Nguy?n,1993-12-08,2,Sneaky Nyx Assassins,2014-08-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2014-09-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2777,Canada,Waytosexy,Peter Nguy?n,1993-12-08,2,Team Tinker,2015-02-13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-05-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2778,Canada,Waytosexy,Peter Nguy?n,1993-12-08,2,mousesports,2015-05-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-07-16,1013.7202431751516,1025.9021976985582,1381.8892476712758,1876.8000423923545,,197.96431788843142,1616.9397031488065,1876.8000423923545,,197.96431788843142
2779,Canada,Waytosexy,Peter Nguy?n,1993-12-08,2,compLexity,2015-09-02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-10-21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2780,Canada,Waytosexy,Peter Nguy?n,1993-12-08,2,Power of Friendship,2015-11-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2781,Canada,Waytosexy,Peter Nguy?n,1993-12-08,2,Team Archon,2016-03-21,987.1104814702076,958.7631371556323,1484.1043891735549,1797.5949838278952,,125.39623786173618,1484.1043891735549,1797.5949838278952,,125.39623786173618,2016-03-26,1019.6106834485346,1029.298267231034,1484.1043891735549,1797.5949838278952,,125.39623786173618,1599.9521391876829,1797.5949838278952,,125.39623786173618
2782,Canada,Waytosexy,Peter Nguy?n,1993-12-08,2,EverNovaS,2016-03-26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016-05-15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2783,Canada,Waytosexy,Peter Nguy?n,1993-12-08,2,Views 6,2016-05-15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016-06-15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2784,Canada,Waytosexy,Peter Nguy?n,1993-12-08,2,Doo Wop,2016-09-15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017-01-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2785,Canada,Waytosexy,Peter Nguy?n,1993-12-08,2,Team Onyx,2017-02-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017-04-14,1066.9725679751448,1134.6409574239665,1499.039410442731,1946.344692996962,,178.9221130216924,1653.662428767409,1946.344692996962,,178.9221130216924
2786,Canada,Waytosexy,Peter Nguy?n,1993-12-08,2,Digital Chaos,2017-04-14,1071.7724464798578,1084.5176479951592,1441.8910081820666,1995.7078026301715,,221.52671777924198,1441.8910081820666,1995.7078026301715,,221.52671777924198,2017-0?-??,1040.475756657108,1048.4019007248844,1285.1515243444883,1921.2349139454755,,254.4333558403949,1705.2965944833263,1921.2349139454755,,254.4333558403949
2787,Belarus,Wejustzik,Oleg Zinovenko,1991-09-02,2,iCCup,2012-11-10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2013-08-16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2788,Belarus,Wejustzik,Oleg Zinovenko,1991-09-02,2,Terrible Terrible Damage,2013-08-16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,201?-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2789,Belarus,Wejustzik,Oleg Zinovenko,1991-09-02,2,Special Reaction Team,2014-08-01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2014-08-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2790,Belarus,Wejustzik,Oleg Zinovenko,1991-09-02,2,Prodota Gaming,2015-12-06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016-05-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2791,Malaysia,WinteR,Chan Litt,1989-08-21,2,Orange,2011-09-05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2013-01-25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2792,Malaysia,WinteR,Chan Litt,1989-08-21,2,ABC,2013-03-11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2013-03-11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2793,Malaysia,WinteR,Chan Litt,1989-08-21,2,MUFC,2013-03-11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2013-10-16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2794,Malaysia,WinteR,Chan Litt,1989-08-21,2,Orange,2013-10-16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2014-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2795,Malaysia,WinteR,Chan Litt,1989-08-21,2,Johnny's Revenge,2014-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2014-11-14,961.0742197195561,921.0618595682105,1481.7155112846933,1746.2132842868157,,105.79910920084893,1502.3184734122547,1746.2132842868157,,105.79910920084893
2796,Malaysia,WinteR,Chan Litt,1989-08-21,2,G Guard,2014-11-12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2014-12-16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2797,Malaysia,WinteR,Chan Litt,1989-08-21,2,G Guard,2015-03-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-06-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2798,Malaysia,WinteR,Chan Litt,1989-08-21,2,Fnatic,2015-08-28,981.7203047564747,985.5352152047765,1390.0310402496018,1810.962898059709,,168.37274312404287,1390.0310402496018,1810.962898059709,,168.37274312404287,2016-01-03,1037.7280958934584,1040.0711436142642,1555.3407304640127,1882.9784913923788,,131.05510437134643,1724.0867965716984,1882.9784913923788,,131.05510437134643
2799,Malaysia,WinteR,Chan Litt,1989-08-21,2,Mineski-X,2016-01-03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017-01-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2800,Malaysia,WinteR,Chan Litt,1989-08-21,2,Team Faceless,2017-03-10,1248.9694839149731,1387.3859797029518,1794.5296992441854,2042.3621827349739,,99.13299339631541,1794.5296992441854,2042.3621827349739,,99.13299339631541,2017-07-04,1052.2413133320385,1054.7295777474599,1511.5993130337235,1859.9120813503953,,139.3251073266687,1768.885126292436,1859.9120813503953,,139.3251073266687
2801,Malaysia,WinteR,Chan Litt,1989-08-21,2,Mineski,2017-11-23,1096.5643818741644,1157.356719195884,1799.6835862059902,1943.7569723265228,,57.62935444821303,1799.6835862059902,1943.7569723265228,,57.62935444821303,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2802,USA,WwD,Will Davis,1996-01-21,1,Dream Destroyers,2014-05-01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2014-09-03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2803,USA,WwD,Will Davis,1996-01-21,1,Team Freedom,2016-09-17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016-10-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2804,Germany,WwieWambo,Felix Schipke,1995-03-15,2,Cyclones,20??-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2805,Germany,WwieWambo,Felix Schipke,1995-03-15,2,GOOMBA Gaming,2015-09-01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016-06-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2806,Germany,WwieWambo,Felix Schipke,1995-03-15,2,Valkyrie eSports,2016-08-01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016-10-21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2807,Russia,XaKoH,Evgeny Kochetov,1990-07-13,1,Lions Pride,2013 — 201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2808,Russia,XaKoH,Evgeny Kochetov,1990-07-13,1,SWYC,2013 — 201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2809,Russia,XaKoH,Evgeny Kochetov,1990-07-13,1,zRage,2013 — 201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2810,Russia,XaKoH,Evgeny Kochetov,1990-07-13,1,Cleave Gaming,2014-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2014-03-19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2811,Russia,XaKoH,Evgeny Kochetov,1990-07-13,1,Aware,2014-03-19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2014-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2812,Russia,XaKoH,Evgeny Kochetov,1990-07-13,1,Cleave Gaming,2014-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-01-16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2813,Russia,XaKoH,Evgeny Kochetov,1990-07-13,1,aSpera,2015-01-16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-06-25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2814,Russia,XaKoH,Evgeny Kochetov,1990-07-13,1,Revival Gaming,2015-10-22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016-05-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2815,Russia,XaKoH,Evgeny Kochetov,1990-07-13,1,Yellow Submarine,2016-05-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016-08-21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2816,Russia,XaKoH,Evgeny Kochetov,1990-07-13,1,Comanche,2016-08-23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017-04-11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2817,Russia,XaKoH,Evgeny Kochetov,1990-07-13,1,Comanche,2017-05-24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017-07-02,911.0313796318709,831.657876755794,1098.9027663006916,1444.4862531978774,,138.23339475887434,1471.574454095653,1444.4862531978774,,138.23339475887434
2818,Ukraine,XBOCT,Alexander Dashkevich,1990-12-29,1,Planet-X,2009-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2010-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2819,Ukraine,XBOCT,Alexander Dashkevich,1990-12-29,1,Natus Vincere,2010-10-22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-10-16,911.4562500149686,859.9955543495477,1154.1219056484224,1486.1838316148,,132.82477038655102,1583.3221483049786,1486.1838316148,,132.82477038655102
2820,Ukraine,XBOCT,Alexander Dashkevich,1990-12-29,1,Team Empire,2015-12-07,1157.1852311973762,1301.8236067039322,1776.238342411129,1914.102234244349,,55.145556733288,1776.238342411129,1914.102234244349,,55.145556733288,2016-03-01,1170.9381268661018,1235.946110145049,1694.308173273267,2003.5730008559055,,123.70593103305545,1758.6723642855295,2003.5730008559055,,123.70593103305545
2821,Ukraine,XBOCT,Alexander Dashkevich,1990-12-29,1,Fantastic Five,2016-03-27,1013.4670306925258,1043.1511896176046,1380.6807808735243,1807.6411480428096,,170.78414686771413,1380.6807808735243,1807.6411480428096,,170.78414686771413,2016-05-11,976.425411412085,970.6505978898842,1250.8589323735437,1798.8350825173582,,219.19046005752574,1571.6606970523576,1798.8350825173582,,219.19046005752574
2822,Ukraine,XBOCT,Alexander Dashkevich,1990-12-29,1,Team Spirit,2016-05-11,949.0546567407099,917.5641191276495,1639.4555951047155,1872.3284948689957,,93.14915990571205,1639.4555951047155,1872.3284948689957,,93.14915990571205,2016-08-01,1008.2177929142316,1033.4206222074106,1294.8128879952915,1857.0034066304179,,224.87620745405061,1657.064248115541,1857.0034066304179,,224.87620745405061
2823,Ukraine,XBOCT,Alexander Dashkevich,1990-12-29,1,Cyber Anji,2017-03-04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017-05-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2824,Ukraine,XBOCT,Alexander Dashkevich,1990-12-29,1,Natus Vincere,2017-07-30,1011.8472614779447,1013.273223559888,1373.75616297542,1838.8112310873382,,186.02202724476726,1373.75616297542,1838.8112310873382,,186.02202724476726,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2825,Indonesia,Xepher,Kenny Deo,1996-06-27,2,Zero Latitude,2014-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2014-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2826,Indonesia,Xepher,Kenny Deo,1996-06-27,2,Team nxl>,2014-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-0?-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2827,Indonesia,Xepher,Kenny Deo,1996-06-27,2,Rex Regum Qeon,2015-04-12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-06-01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2828,Indonesia,Xepher,Kenny Deo,1996-06-27,2,Rex Regum Qeon,2016-01-15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2829,Singapore,XFreedom,Nicholas Kelvin,1993-05-10,2,Team Zenith,2012-03-29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2013-09-14,1052.3901461269832,1093.8188871350255,1259.3577053228414,1732.0732735496645,,189.08622729072923,1599.0130932495758,1732.0732735496645,,189.08622729072923
2830,Singapore,XFreedom,Nicholas Kelvin,1993-05-10,2,LGD.int,2013-09-14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2013-12-26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2831,Singapore,XFreedom,Nicholas Kelvin,1993-05-10,2,Scythe Gaming,2014-01-21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2014-08-09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2832,Singapore,XFreedom,Nicholas Kelvin,1993-05-10,2,Team Zephyr,2014-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-01-13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2833,Singapore,XFreedom,Nicholas Kelvin,1993-05-10,2,First Departure,2015-04-05,998.6064351945265,980.211176575587,1102.8096986152282,1581.8740956582856,,191.625758817223,1102.8096986152282,1581.8740956582856,,191.625758817223,2015-06-06,999.0903925219393,987.0834411875427,814.0833061106197,1581.8740956582856,,307.11631581906636,1516.3337343051332,1581.8740956582856,,307.11631581906636
2834,Singapore,XFreedom,Nicholas Kelvin,1993-05-10,2,SG Rejects,2015-08-29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-??-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2835,Singapore,XFreedom,Nicholas Kelvin,1993-05-10,2,White Fries Gaming,2016-03-26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017-10-03,970.1906456981591,966.8836840412016,715.5608173515593,1590.5608173515593,,350.0,1340.8382613542008,1590.5608173515593,,350.0
2836,Singapore,XFreedom,Nicholas Kelvin,1993-05-10,2,EVOS Esports,2017-10-03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017-12-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2837,Singapore,XFreedom,Nicholas Kelvin,1993-05-10,2,New Beginning,2017-12-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2838,China,Luo,Luo Yinqi,1990-10-25,1,World Elite,2009 — 201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2839,China,Luo,Luo Yinqi,1990-10-25,1,Evil Geniuses,2011 — 201,1095.964812988643,1136.6038987117054,1643.2178072695574,2039.0781898809464,,158.34415304455558,1643.2178072695574,2039.0781898809464,,158.34415304455558,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2840,China,Luo,Luo Yinqi,1990-10-25,1,World Elite,2012-02-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2012-09-??,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2841,China,Luo,Luo Yinqi,1990-10-25,1,RaTtLeSnAkE,2013-01-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2014-02-20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2842,China,Luo,Luo Yinqi,1990-10-25,1,Invictus Gaming,2014-02-20,1186.9743807415473,1273.5297335737062,1476.1060285069739,1932.3850147535948,,182.5115944986484,1476.1060285069739,1932.3850147535948,,182.5115944986484,2016-03-19,1012.449804879182,1013.1784815488236,1109.173809189948,1721.8752767976894,,245.08058704309653,1665.9387842227352,1721.8752767976894,,245.08058704309653
